state,district,date,sex,age,ethnicity,population
Pulau Pinang,Sp Tengah,2025-01-01,male,15-19,bumi_malay,6.7
Pulau Pinang,Sp Tengah,2025-01-01,male,20-24,bumi_malay,8.4
Pulau Pinang,Sp Tengah,2025-01-01,male,25-29,bumi_malay,10.0
Pulau Pinang,Sp Tengah,2025-01-01,male,30-34,bumi_malay,9.5
Pulau Pinang,Sp Tengah,2025-01-01,male,35-39,bumi_malay,9.2
Pulau Pinang,Sp Tengah,2025-01-01,male,40-44,bumi_malay,9.0
Pulau Pinang,Sp Tengah,2025-01-01,male,45-49,bumi_malay,6.4
Pulau Pinang,Sp Tengah,2025-01-01,male,50-54,bumi_malay,5.8
Pulau Pinang,Sp Tengah,2025-01-01,male,55-59,bumi_malay,4.8
Pulau Pinang,Sp Tengah,2025-01-01,male,60-64,bumi_malay,3.8
Pulau Pinang,Sp Tengah,2025-01-01,male,65-69,bumi_malay,3.0
Pulau Pinang,Sp Tengah,2025-01-01,male,70-74,bumi_malay,1.8
Pulau Pinang,Sp Tengah,2025-01-01,male,75-79,bumi_malay,0.6
Pulau Pinang,Sp Tengah,2025-01-01,male,80-84,bumi_malay,0.1
Pulau Pinang,Sp Tengah,2025-01-01,male,85+,bumi_malay,0.0
Pulau Pinang,Sp Tengah,2025-01-01,female,overall,bumi_malay,94.1
Pulau Pinang,Sp Tengah,2025-01-01,female,0-4,bumi_malay,7.0
Pulau Pinang,Sp Tengah,2025-01-01,female,5-9,bumi_malay,6.3
Pulau Pinang,Sp Tengah,2025-01-01,female,10-14,bumi_malay,6.0
Pulau Pinang,Sp Tengah,2025-01-01,female,15-19,bumi_malay,6.0
Pulau Pinang,Sp Tengah,2025-01-01,female,20-24,bumi_malay,7.7
Pulau Pinang,Sp Tengah,2025-01-01,female,25-29,bumi_malay,8.3
Pulau Pinang,Sp Tengah,2025-01-01,female,30-34,bumi_malay,9.2
Pulau Pinang,Sp Tengah,2025-01-01,female,35-39,bumi_malay,9.5
Pulau Pinang,Sp Tengah,2025-01-01,female,40-44,bumi_malay,8.3
Pulau Pinang,Sp Tengah,2025-01-01,female,45-49,bumi_malay,6.0
Pulau Pinang,Sp Tengah,2025-01-01,female,50-54,bumi_malay,5.4
Pulau Pinang,Sp Tengah,2025-01-01,female,55-59,bumi_malay,4.6
Pulau Pinang,Sp Tengah,2025-01-01,female,60-64,bumi_malay,3.8
Pulau Pinang,Sp Tengah,2025-01-01,female,65-69,bumi_malay,3.2
Pulau Pinang,Sp Tengah,2025-01-01,female,70-74,bumi_malay,2.0
Pulau Pinang,Sp Tengah,2025-01-01,female,75-79,bumi_malay,0.7
Pulau Pinang,Sp Tengah,2025-01-01,female,80-84,bumi_malay,0.2
Pulau Pinang,Sp Tengah,2025-01-01,female,85+,bumi_malay,0.0
Pulau Pinang,Sp Utara,2025-01-01,both,overall,bumi_malay,212.3
Pulau Pinang,Sp Utara,2025-01-01,both,0-4,bumi_malay,17.3
Pulau Pinang,Sp Utara,2025-01-01,both,5-9,bumi_malay,15.1
Pulau Pinang,Sp Utara,2025-01-01,both,10-14,bumi_malay,14.9
Pulau Pinang,Sp Utara,2025-01-01,both,15-19,bumi_malay,14.8
Pulau Pinang,Sp Utara,2025-01-01,both,20-24,bumi_malay,17.0
Pulau Pinang,Sp Utara,2025-01-01,both,25-29,bumi_malay,19.3
Pulau Pinang,Sp Utara,2025-01-01,both,30-34,bumi_malay,19.8
Pulau Pinang,Sp Utara,2025-01-01,both,35-39,bumi_malay,19.9
Pulau Pinang,Sp Utara,2025-01-01,both,40-44,bumi_malay,18.3
Pulau Pinang,Sp Utara,2025-01-01,both,45-49,bumi_malay,13.1
Pulau Pinang,Sp Utara,2025-01-01,both,50-54,bumi_malay,11.8
Pulau Pinang,Sp Utara,2025-01-01,both,55-59,bumi_malay,9.9
Pulau Pinang,Sp Utara,2025-01-01,both,60-64,bumi_malay,8.0
Pulau Pinang,Sp Utara,2025-01-01,both,65-69,bumi_malay,6.4
Pulau Pinang,Sp Utara,2025-01-01,both,70-74,bumi_malay,3.9
Pulau Pinang,Sp Utara,2025-01-01,both,75-79,bumi_malay,2.0
Pulau Pinang,Sp Utara,2025-01-01,both,80-84,bumi_malay,0.7
Pulau Pinang,Sp Utara,2025-01-01,both,85+,bumi_malay,0.0
Pulau Pinang,Sp Utara,2025-01-01,male,overall,bumi_malay,106.7
Pulau Pinang,Sp Utara,2025-01-01,male,0-4,bumi_malay,9.0
Pulau Pinang,Sp Utara,2025-01-01,male,5-9,bumi_malay,7.5
Pulau Pinang,Sp Utara,2025-01-01,male,10-14,bumi_malay,7.7
Pulau Pinang,Sp Utara,2025-01-01,male,15-19,bumi_malay,7.6
Pulau Pinang,Sp Utara,2025-01-01,male,20-24,bumi_malay,8.7
Pulau Pinang,Sp Utara,2025-01-01,male,25-29,bumi_malay,10.3
Pulau Pinang,Sp Utara,2025-01-01,male,30-34,bumi_malay,9.8
Pulau Pinang,Sp Utara,2025-01-01,male,35-39,bumi_malay,9.5
Pulau Pinang,Sp Utara,2025-01-01,male,40-44,bumi_malay,9.2
Pulau Pinang,Sp Utara,2025-01-01,male,45-49,bumi_malay,6.6
Pulau Pinang,Sp Utara,2025-01-01,male,50-54,bumi_malay,5.9
Pulau Pinang,Sp Utara,2025-01-01,male,55-59,bumi_malay,4.9
Pulau Pinang,Sp Utara,2025-01-01,male,60-64,bumi_malay,3.8
Pulau Pinang,Sp Utara,2025-01-01,male,65-69,bumi_malay,3.0
Pulau Pinang,Sp Utara,2025-01-01,male,70-74,bumi_malay,1.8
Pulau Pinang,Sp Utara,2025-01-01,male,75-79,bumi_malay,1.0
Pulau Pinang,Sp Utara,2025-01-01,male,80-84,bumi_malay,0.3
Pulau Pinang,Sp Utara,2025-01-01,male,85+,bumi_malay,0.0
Pulau Pinang,Sp Utara,2025-01-01,female,overall,bumi_malay,105.6
Pulau Pinang,Sp Utara,2025-01-01,female,0-4,bumi_malay,8.3
Pulau Pinang,Sp Utara,2025-01-01,female,5-9,bumi_malay,7.6
Pulau Pinang,Sp Utara,2025-01-01,female,10-14,bumi_malay,7.2
Pulau Pinang,Sp Utara,2025-01-01,female,15-19,bumi_malay,7.2
Pulau Pinang,Sp Utara,2025-01-01,female,20-24,bumi_malay,8.3
Pulau Pinang,Sp Utara,2025-01-01,female,25-29,bumi_malay,9.0
Pulau Pinang,Sp Utara,2025-01-01,female,30-34,bumi_malay,10.0
Pulau Pinang,Sp Utara,2025-01-01,female,35-39,bumi_malay,10.4
Pulau Pinang,Sp Utara,2025-01-01,female,40-44,bumi_malay,9.1
Pulau Pinang,Sp Utara,2025-01-01,female,45-49,bumi_malay,6.5
Pulau Pinang,Sp Utara,2025-01-01,female,50-54,bumi_malay,5.9
Pulau Pinang,Sp Utara,2025-01-01,female,55-59,bumi_malay,5.1
Pulau Pinang,Sp Utara,2025-01-01,female,60-64,bumi_malay,4.2
Pulau Pinang,Sp Utara,2025-01-01,female,65-69,bumi_malay,3.4
Pulau Pinang,Sp Utara,2025-01-01,female,70-74,bumi_malay,2.1
Pulau Pinang,Sp Utara,2025-01-01,female,75-79,bumi_malay,1.1
Pulau Pinang,Sp Utara,2025-01-01,female,80-84,bumi_malay,0.3
Pulau Pinang,Sp Utara,2025-01-01,female,85+,bumi_malay,0.0
Pulau Pinang,Sp Selatan,2025-01-01,both,overall,bumi_malay,81.1
Pulau Pinang,Sp Selatan,2025-01-01,both,0-4,bumi_malay,7.4
Pulau Pinang,Sp Selatan,2025-01-01,both,5-9,bumi_malay,5.4
Pulau Pinang,Sp Selatan,2025-01-01,both,10-14,bumi_malay,5.3
Pulau Pinang,Sp Selatan,2025-01-01,both,15-19,bumi_malay,5.3
Pulau Pinang,Sp Selatan,2025-01-01,both,20-24,bumi_malay,6.6
Pulau Pinang,Sp Selatan,2025-01-01,both,25-29,bumi_malay,7.5
Pulau Pinang,Sp Selatan,2025-01-01,both,30-34,bumi_malay,7.7
Pulau Pinang,Sp Selatan,2025-01-01,both,35-39,bumi_malay,7.7
Pulau Pinang,Sp Selatan,2025-01-01,both,40-44,bumi_malay,7.0
Pulau Pinang,Sp Selatan,2025-01-01,both,45-49,bumi_malay,5.2
Pulau Pinang,Sp Selatan,2025-01-01,both,50-54,bumi_malay,4.7
Pulau Pinang,Sp Selatan,2025-01-01,both,55-59,bumi_malay,3.8
Pulau Pinang,Sp Selatan,2025-01-01,both,60-64,bumi_malay,3.1
Pulau Pinang,Sp Selatan,2025-01-01,both,65-69,bumi_malay,2.5
Pulau Pinang,Sp Selatan,2025-01-01,both,70-74,bumi_malay,1.5
Pulau Pinang,Sp Selatan,2025-01-01,both,75-79,bumi_malay,0.2
Pulau Pinang,Sp Selatan,2025-01-01,both,80-84,bumi_malay,0.0
Pulau Pinang,Sp Selatan,2025-01-01,both,85+,bumi_malay,0.0
Pulau Pinang,Sp Selatan,2025-01-01,male,overall,bumi_malay,41.6
Pulau Pinang,Sp Selatan,2025-01-01,male,0-4,bumi_malay,3.9
Pulau Pinang,Sp Selatan,2025-01-01,male,5-9,bumi_malay,2.6
Pulau Pinang,Sp Selatan,2025-01-01,male,10-14,bumi_malay,2.7
Pulau Pinang,Sp Selatan,2025-01-01,male,15-19,bumi_malay,2.7
Pulau Pinang,Sp Selatan,2025-01-01,male,20-24,bumi_malay,3.5
Pulau Pinang,Sp Selatan,2025-01-01,male,25-29,bumi_malay,4.1
Pulau Pinang,Sp Selatan,2025-01-01,male,30-34,bumi_malay,3.9
Pulau Pinang,Sp Selatan,2025-01-01,male,35-39,bumi_malay,3.8
Pulau Pinang,Sp Selatan,2025-01-01,male,40-44,bumi_malay,3.6
Pulau Pinang,Sp Selatan,2025-01-01,male,45-49,bumi_malay,2.7
Pulau Pinang,Sp Selatan,2025-01-01,male,50-54,bumi_malay,2.4
Pulau Pinang,Sp Selatan,2025-01-01,male,55-59,bumi_malay,1.9
Pulau Pinang,Sp Selatan,2025-01-01,male,60-64,bumi_malay,1.5
Pulau Pinang,Sp Selatan,2025-01-01,male,65-69,bumi_malay,1.2
Pulau Pinang,Sp Selatan,2025-01-01,male,70-74,bumi_malay,0.8
Pulau Pinang,Sp Selatan,2025-01-01,male,75-79,bumi_malay,0.1
Pulau Pinang,Sp Selatan,2025-01-01,male,80-84,bumi_malay,0.0
Pulau Pinang,Sp Selatan,2025-01-01,male,85+,bumi_malay,0.0
Pulau Pinang,Sp Selatan,2025-01-01,female,overall,bumi_malay,39.5
Pulau Pinang,Sp Selatan,2025-01-01,female,0-4,bumi_malay,3.6
Pulau Pinang,Sp Selatan,2025-01-01,female,5-9,bumi_malay,2.8
Pulau Pinang,Sp Selatan,2025-01-01,female,10-14,bumi_malay,2.6
Pulau Pinang,Sp Selatan,2025-01-01,female,15-19,bumi_malay,2.6
Pulau Pinang,Sp Selatan,2025-01-01,female,20-24,bumi_malay,3.1
Pulau Pinang,Sp Selatan,2025-01-01,female,25-29,bumi_malay,3.4
Pulau Pinang,Sp Selatan,2025-01-01,female,30-34,bumi_malay,3.8
Pulau Pinang,Sp Selatan,2025-01-01,female,35-39,bumi_malay,3.9
Pulau Pinang,Sp Selatan,2025-01-01,female,40-44,bumi_malay,3.4
Pulau Pinang,Sp Selatan,2025-01-01,female,45-49,bumi_malay,2.5
Pulau Pinang,Sp Selatan,2025-01-01,female,50-54,bumi_malay,2.3
Pulau Pinang,Sp Selatan,2025-01-01,female,55-59,bumi_malay,1.9
Pulau Pinang,Sp Selatan,2025-01-01,female,60-64,bumi_malay,1.6
Pulau Pinang,Sp Selatan,2025-01-01,female,65-69,bumi_malay,1.3
Pulau Pinang,Sp Selatan,2025-01-01,female,70-74,bumi_malay,0.7
Pulau Pinang,Sp Selatan,2025-01-01,female,75-79,bumi_malay,0.1
Pulau Pinang,Sp Selatan,2025-01-01,female,80-84,bumi_malay,0.0
Pulau Pinang,Sp Selatan,2025-01-01,female,85+,bumi_malay,0.0
Pulau Pinang,Timur Laut,2025-01-01,both,overall,bumi_malay,122.3
Pulau Pinang,Timur Laut,2025-01-01,both,0-4,bumi_malay,6.9
Pulau Pinang,Timur Laut,2025-01-01,both,5-9,bumi_malay,7.5
Pulau Pinang,Timur Laut,2025-01-01,both,10-14,bumi_malay,7.4
Pulau Pinang,Timur Laut,2025-01-01,both,15-19,bumi_malay,7.4
Pulau Pinang,Timur Laut,2025-01-01,both,20-24,bumi_malay,10.6
Pulau Pinang,Timur Laut,2025-01-01,both,25-29,bumi_malay,12.0
Pulau Pinang,Timur Laut,2025-01-01,both,30-34,bumi_malay,12.4
Pulau Pinang,Timur Laut,2025-01-01,both,35-39,bumi_malay,12.4
Pulau Pinang,Timur Laut,2025-01-01,both,40-44,bumi_malay,11.5
Pulau Pinang,Timur Laut,2025-01-01,both,45-49,bumi_malay,8.2
Pulau Pinang,Timur Laut,2025-01-01,both,50-54,bumi_malay,7.5
Pulau Pinang,Timur Laut,2025-01-01,both,55-59,bumi_malay,6.3
Pulau Pinang,Timur Laut,2025-01-01,both,60-64,bumi_malay,5.1
Pulau Pinang,Timur Laut,2025-01-01,both,65-69,bumi_malay,4.1
Pulau Pinang,Timur Laut,2025-01-01,both,70-74,bumi_malay,1.8
Pulau Pinang,Timur Laut,2025-01-01,both,75-79,bumi_malay,0.9
Pulau Pinang,Timur Laut,2025-01-01,both,80-84,bumi_malay,0.3
Pulau Pinang,Timur Laut,2025-01-01,both,85+,bumi_malay,0.0
Pulau Pinang,Timur Laut,2025-01-01,male,overall,bumi_malay,60.0
Pulau Pinang,Timur Laut,2025-01-01,male,0-4,bumi_malay,3.6
Pulau Pinang,Timur Laut,2025-01-01,male,5-9,bumi_malay,3.8
Pulau Pinang,Timur Laut,2025-01-01,male,10-14,bumi_malay,3.9
Pulau Pinang,Timur Laut,2025-01-01,male,15-19,bumi_malay,3.9
Pulau Pinang,Timur Laut,2025-01-01,male,20-24,bumi_malay,5.2
Pulau Pinang,Timur Laut,2025-01-01,male,25-29,bumi_malay,6.2
Pulau Pinang,Timur Laut,2025-01-01,male,30-34,bumi_malay,5.9
Pulau Pinang,Timur Laut,2025-01-01,male,35-39,bumi_malay,5.8
Pulau Pinang,Timur Laut,2025-01-01,male,40-44,bumi_malay,5.6
Pulau Pinang,Timur Laut,2025-01-01,male,45-49,bumi_malay,4.0
Pulau Pinang,Timur Laut,2025-01-01,male,50-54,bumi_malay,3.7
Pulau Pinang,Timur Laut,2025-01-01,male,55-59,bumi_malay,3.0
Pulau Pinang,Timur Laut,2025-01-01,male,60-64,bumi_malay,2.4
Pulau Pinang,Timur Laut,2025-01-01,male,65-69,bumi_malay,1.8
Pulau Pinang,Timur Laut,2025-01-01,male,70-74,bumi_malay,0.8
Pulau Pinang,Timur Laut,2025-01-01,male,75-79,bumi_malay,0.4
Pulau Pinang,Timur Laut,2025-01-01,male,80-84,bumi_malay,0.1
Pulau Pinang,Timur Laut,2025-01-01,male,85+,bumi_malay,0.0
Pulau Pinang,Timur Laut,2025-01-01,female,overall,bumi_malay,62.2
Pulau Pinang,Timur Laut,2025-01-01,female,0-4,bumi_malay,3.3
Pulau Pinang,Timur Laut,2025-01-01,female,5-9,bumi_malay,3.7
Pulau Pinang,Timur Laut,2025-01-01,female,10-14,bumi_malay,3.5
Pulau Pinang,Timur Laut,2025-01-01,female,15-19,bumi_malay,3.5
Pulau Pinang,Timur Laut,2025-01-01,female,20-24,bumi_malay,5.3
Pulau Pinang,Timur Laut,2025-01-01,female,25-29,bumi_malay,5.8
Pulau Pinang,Timur Laut,2025-01-01,female,30-34,bumi_malay,6.4
Pulau Pinang,Timur Laut,2025-01-01,female,35-39,bumi_malay,6.7
Pulau Pinang,Timur Laut,2025-01-01,female,40-44,bumi_malay,5.9
Pulau Pinang,Timur Laut,2025-01-01,female,45-49,bumi_malay,4.2
Pulau Pinang,Timur Laut,2025-01-01,female,50-54,bumi_malay,3.8
Pulau Pinang,Timur Laut,2025-01-01,female,55-59,bumi_malay,3.3
Pulau Pinang,Timur Laut,2025-01-01,female,60-64,bumi_malay,2.7
Pulau Pinang,Timur Laut,2025-01-01,female,65-69,bumi_malay,2.2
Pulau Pinang,Timur Laut,2025-01-01,female,70-74,bumi_malay,1.0
Pulau Pinang,Timur Laut,2025-01-01,female,75-79,bumi_malay,0.5
Pulau Pinang,Timur Laut,2025-01-01,female,80-84,bumi_malay,0.2
Pulau Pinang,Timur Laut,2025-01-01,female,85+,bumi_malay,0.0
Pulau Pinang,Barat Daya,2025-01-01,both,overall,bumi_malay,132.1
Pulau Pinang,Barat Daya,2025-01-01,both,0-4,bumi_malay,10.1
Pulau Pinang,Barat Daya,2025-01-01,both,5-9,bumi_malay,9.3
Pulau Pinang,Barat Daya,2025-01-01,both,10-14,bumi_malay,9.2
Pulau Pinang,Barat Daya,2025-01-01,both,15-19,bumi_malay,9.2
Pulau Pinang,Barat Daya,2025-01-01,both,20-24,bumi_malay,10.7
Pulau Pinang,Barat Daya,2025-01-01,both,25-29,bumi_malay,12.2
Pulau Pinang,Barat Daya,2025-01-01,both,30-34,bumi_malay,12.5
Pulau Pinang,Barat Daya,2025-01-01,both,35-39,bumi_malay,12.6
Pulau Pinang,Barat Daya,2025-01-01,both,40-44,bumi_malay,11.6
Pulau Pinang,Barat Daya,2025-01-01,both,45-49,bumi_malay,8.3
Pulau Pinang,Barat Daya,2025-01-01,both,50-54,bumi_malay,7.6
Pulau Pinang,Barat Daya,2025-01-01,both,55-59,bumi_malay,6.3
Pulau Pinang,Barat Daya,2025-01-01,both,60-64,bumi_malay,5.1
Pulau Pinang,Barat Daya,2025-01-01,both,65-69,bumi_malay,4.0
Pulau Pinang,Barat Daya,2025-01-01,both,70-74,bumi_malay,2.1
Pulau Pinang,Barat Daya,2025-01-01,both,75-79,bumi_malay,0.8
Pulau Pinang,Barat Daya,2025-01-01,both,80-84,bumi_malay,0.3
Pulau Pinang,Barat Daya,2025-01-01,both,85+,bumi_malay,0.1
Pulau Pinang,Barat Daya,2025-01-01,male,overall,bumi_malay,68.2
Pulau Pinang,Barat Daya,2025-01-01,male,0-4,bumi_malay,5.2
Pulau Pinang,Barat Daya,2025-01-01,male,5-9,bumi_malay,5.0
Pulau Pinang,Barat Daya,2025-01-01,male,10-14,bumi_malay,5.1
Pulau Pinang,Barat Daya,2025-01-01,male,15-19,bumi_malay,5.1
Pulau Pinang,Barat Daya,2025-01-01,male,20-24,bumi_malay,5.6
Pulau Pinang,Barat Daya,2025-01-01,male,25-29,bumi_malay,6.6
Pulau Pinang,Barat Daya,2025-01-01,male,30-34,bumi_malay,6.3
Pulau Pinang,Barat Daya,2025-01-01,male,35-39,bumi_malay,6.1
Pulau Pinang,Barat Daya,2025-01-01,male,40-44,bumi_malay,6.0
Pulau Pinang,Barat Daya,2025-01-01,male,45-49,bumi_malay,4.3
Pulau Pinang,Barat Daya,2025-01-01,male,50-54,bumi_malay,3.9
Pulau Pinang,Barat Daya,2025-01-01,male,55-59,bumi_malay,3.2
Pulau Pinang,Barat Daya,2025-01-01,male,60-64,bumi_malay,2.5
Pulau Pinang,Barat Daya,2025-01-01,male,65-69,bumi_malay,1.9
Pulau Pinang,Barat Daya,2025-01-01,male,70-74,bumi_malay,0.9
Pulau Pinang,Barat Daya,2025-01-01,male,75-79,bumi_malay,0.4
Pulau Pinang,Barat Daya,2025-01-01,male,80-84,bumi_malay,0.1
Pulau Pinang,Barat Daya,2025-01-01,male,85+,bumi_malay,0.0
Pulau Pinang,Barat Daya,2025-01-01,female,overall,bumi_malay,63.9
Pulau Pinang,Barat Daya,2025-01-01,female,0-4,bumi_malay,4.9
Pulau Pinang,Barat Daya,2025-01-01,female,5-9,bumi_malay,4.3
Pulau Pinang,Barat Daya,2025-01-01,female,10-14,bumi_malay,4.1
Pulau Pinang,Barat Daya,2025-01-01,female,15-19,bumi_malay,4.1
Pulau Pinang,Barat Daya,2025-01-01,female,20-24,bumi_malay,5.2
Pulau Pinang,Barat Daya,2025-01-01,female,25-29,bumi_malay,5.6
Pulau Pinang,Barat Daya,2025-01-01,female,30-34,bumi_malay,6.2
Pulau Pinang,Barat Daya,2025-01-01,female,35-39,bumi_malay,6.5
Pulau Pinang,Barat Daya,2025-01-01,female,40-44,bumi_malay,5.7
Pulau Pinang,Barat Daya,2025-01-01,female,45-49,bumi_malay,4.1
Pulau Pinang,Barat Daya,2025-01-01,female,50-54,bumi_malay,3.7
Pulau Pinang,Barat Daya,2025-01-01,female,55-59,bumi_malay,3.1
Pulau Pinang,Barat Daya,2025-01-01,female,60-64,bumi_malay,2.6
Pulau Pinang,Barat Daya,2025-01-01,female,65-69,bumi_malay,2.1
Pulau Pinang,Barat Daya,2025-01-01,female,70-74,bumi_malay,1.2
Pulau Pinang,Barat Daya,2025-01-01,female,75-79,bumi_malay,0.5
Pulau Pinang,Barat Daya,2025-01-01,female,80-84,bumi_malay,0.2
Pulau Pinang,Barat Daya,2025-01-01,female,85+,bumi_malay,0.0
Perak,Batang Padang,2025-01-01,both,overall,bumi_malay,67.6
Perak,Batang Padang,2025-01-01,both,0-4,bumi_malay,4.8
Perak,Batang Padang,2025-01-01,both,5-9,bumi_malay,5.4
Perak,Batang Padang,2025-01-01,both,10-14,bumi_malay,6.3
Perak,Batang Padang,2025-01-01,both,15-19,bumi_malay,5.5
Perak,Batang Padang,2025-01-01,both,20-24,bumi_malay,6.4
Perak,Batang Padang,2025-01-01,both,25-29,bumi_malay,6.2
Perak,Batang Padang,2025-01-01,both,30-34,bumi_malay,4.4
Perak,Batang Padang,2025-01-01,both,35-39,bumi_malay,5.1
Perak,Batang Padang,2025-01-01,both,40-44,bumi_malay,4.7
Perak,Batang Padang,2025-01-01,both,45-49,bumi_malay,3.4
Perak,Batang Padang,2025-01-01,both,50-54,bumi_malay,2.9
Perak,Batang Padang,2025-01-01,both,55-59,bumi_malay,2.7
Perak,Batang Padang,2025-01-01,both,60-64,bumi_malay,3.0
Perak,Batang Padang,2025-01-01,both,65-69,bumi_malay,2.5
Perak,Batang Padang,2025-01-01,both,70-74,bumi_malay,2.1
Perak,Batang Padang,2025-01-01,both,75-79,bumi_malay,1.4
Perak,Batang Padang,2025-01-01,both,80-84,bumi_malay,0.5
Perak,Batang Padang,2025-01-01,both,85+,bumi_malay,0.2
Perak,Batang Padang,2025-01-01,male,overall,bumi_malay,34.9
Perak,Batang Padang,2025-01-01,male,0-4,bumi_malay,2.5
Perak,Batang Padang,2025-01-01,male,5-9,bumi_malay,3.0
Perak,Batang Padang,2025-01-01,male,10-14,bumi_malay,3.6
Perak,Batang Padang,2025-01-01,male,15-19,bumi_malay,3.1
Perak,Batang Padang,2025-01-01,male,20-24,bumi_malay,3.1
Perak,Batang Padang,2025-01-01,male,25-29,bumi_malay,3.1
Perak,Batang Padang,2025-01-01,male,30-34,bumi_malay,2.5
Perak,Batang Padang,2025-01-01,male,35-39,bumi_malay,2.7
Perak,Batang Padang,2025-01-01,male,40-44,bumi_malay,2.5
Perak,Batang Padang,2025-01-01,male,45-49,bumi_malay,1.8
Perak,Batang Padang,2025-01-01,male,50-54,bumi_malay,1.5
Perak,Batang Padang,2025-01-01,male,55-59,bumi_malay,1.3
Perak,Batang Padang,2025-01-01,male,60-64,bumi_malay,1.4
Perak,Batang Padang,2025-01-01,male,65-69,bumi_malay,1.0
Perak,Batang Padang,2025-01-01,male,70-74,bumi_malay,0.9
Perak,Batang Padang,2025-01-01,male,75-79,bumi_malay,0.6
Perak,Batang Padang,2025-01-01,male,80-84,bumi_malay,0.2
Perak,Batang Padang,2025-01-01,male,85+,bumi_malay,0.1
Perak,Batang Padang,2025-01-01,female,overall,bumi_malay,32.7
Perak,Batang Padang,2025-01-01,female,0-4,bumi_malay,2.3
Perak,Batang Padang,2025-01-01,female,5-9,bumi_malay,2.4
Perak,Batang Padang,2025-01-01,female,10-14,bumi_malay,2.7
Perak,Batang Padang,2025-01-01,female,15-19,bumi_malay,2.4
Perak,Batang Padang,2025-01-01,female,20-24,bumi_malay,3.3
Perak,Batang Padang,2025-01-01,female,25-29,bumi_malay,3.1
Perak,Batang Padang,2025-01-01,female,30-34,bumi_malay,2.0
Perak,Batang Padang,2025-01-01,female,35-39,bumi_malay,2.4
Perak,Batang Padang,2025-01-01,female,40-44,bumi_malay,2.2
Perak,Batang Padang,2025-01-01,female,45-49,bumi_malay,1.6
Perak,Batang Padang,2025-01-01,female,50-54,bumi_malay,1.4
Perak,Batang Padang,2025-01-01,female,55-59,bumi_malay,1.4
Perak,Batang Padang,2025-01-01,female,60-64,bumi_malay,1.6
Perak,Batang Padang,2025-01-01,female,65-69,bumi_malay,1.4
Perak,Batang Padang,2025-01-01,female,70-74,bumi_malay,1.3
Perak,Batang Padang,2025-01-01,female,75-79,bumi_malay,0.8
Perak,Batang Padang,2025-01-01,female,80-84,bumi_malay,0.3
Perak,Batang Padang,2025-01-01,female,85+,bumi_malay,0.1
Perak,Manjung,2025-01-01,both,overall,bumi_malay,138.8
Perak,Manjung,2025-01-01,both,0-4,bumi_malay,11.5
Perak,Manjung,2025-01-01,both,5-9,bumi_malay,12.8
Perak,Manjung,2025-01-01,both,10-14,bumi_malay,14.3
Perak,Manjung,2025-01-01,both,15-19,bumi_malay,12.0
Perak,Manjung,2025-01-01,both,20-24,bumi_malay,11.2
Perak,Manjung,2025-01-01,both,25-29,bumi_malay,11.4
Perak,Manjung,2025-01-01,both,30-34,bumi_malay,11.2
Perak,Manjung,2025-01-01,both,35-39,bumi_malay,10.9
Perak,Manjung,2025-01-01,both,40-44,bumi_malay,11.1
Perak,Manjung,2025-01-01,both,45-49,bumi_malay,7.3
Perak,Manjung,2025-01-01,both,50-54,bumi_malay,6.1
Perak,Manjung,2025-01-01,both,55-59,bumi_malay,5.5
Perak,Manjung,2025-01-01,both,60-64,bumi_malay,6.2
Perak,Manjung,2025-01-01,both,65-69,bumi_malay,3.6
Perak,Manjung,2025-01-01,both,70-74,bumi_malay,2.3
Perak,Manjung,2025-01-01,both,75-79,bumi_malay,1.1
Perak,Manjung,2025-01-01,both,80-84,bumi_malay,0.4
Perak,Manjung,2025-01-01,both,85+,bumi_malay,0.1
Perak,Manjung,2025-01-01,male,overall,bumi_malay,71.4
Perak,Manjung,2025-01-01,male,0-4,bumi_malay,5.9
Perak,Manjung,2025-01-01,male,5-9,bumi_malay,6.5
Perak,Manjung,2025-01-01,male,10-14,bumi_malay,7.3
Perak,Manjung,2025-01-01,male,15-19,bumi_malay,6.2
Perak,Manjung,2025-01-01,male,20-24,bumi_malay,5.7
Perak,Manjung,2025-01-01,male,25-29,bumi_malay,6.7
Perak,Manjung,2025-01-01,male,30-34,bumi_malay,6.0
Perak,Manjung,2025-01-01,male,35-39,bumi_malay,5.4
Perak,Manjung,2025-01-01,male,40-44,bumi_malay,5.7
Perak,Manjung,2025-01-01,male,45-49,bumi_malay,3.7
Perak,Manjung,2025-01-01,male,50-54,bumi_malay,3.0
Perak,Manjung,2025-01-01,male,55-59,bumi_malay,2.6
Perak,Manjung,2025-01-01,male,60-64,bumi_malay,3.1
Perak,Manjung,2025-01-01,male,65-69,bumi_malay,1.7
Perak,Manjung,2025-01-01,male,70-74,bumi_malay,1.1
Perak,Manjung,2025-01-01,male,75-79,bumi_malay,0.5
Perak,Manjung,2025-01-01,male,80-84,bumi_malay,0.2
Perak,Manjung,2025-01-01,male,85+,bumi_malay,0.0
Perak,Manjung,2025-01-01,female,overall,bumi_malay,67.5
Perak,Manjung,2025-01-01,female,0-4,bumi_malay,5.6
Perak,Manjung,2025-01-01,female,5-9,bumi_malay,6.2
Perak,Manjung,2025-01-01,female,10-14,bumi_malay,7.0
Perak,Manjung,2025-01-01,female,15-19,bumi_malay,5.8
Perak,Manjung,2025-01-01,female,20-24,bumi_malay,5.5
